id1,id2,Length,Loading,Cost,Geom
32888.0,22013.0,0.943,0.018,9429.989340181075,"MULTILINESTRING ((-146629.315113219 3216324.504651938, -146651.3542128321 3216349.45575581), (-146651.3542128321 3216349.45575581, -146685.4492009952 3216375.514356471), (-146685.4492009952 3216375.514356471, -146697.0272328802 3216404.135034552), (-146697.0272328802 3216404.135034552, -146757.243435359 3216548.864987289), (-146757.243435359 3216548.864987289, -146804.4885754888 3216598.57545729), (-146804.4885754888 3216598.57545729, -146843.989484071 3216615.456647858), (-146843.989484071 3216615.456647858, -146886.0922458461 3216622.359171669), (-146886.0922458461 3216622.359171669, -146915.6179761052 3216643.015903962), (-146915.6179761052 3216643.015903962, -147001.8650711399 3216641.136676433), (-147001.8650711399 3216641.136676433, -147060.0403929633 3216658.767644947), (-147060.0403929633 3216658.767644947, -147163.3001169341 3216664.957445476), (-147163.3001169341 3216664.957445476, -147224.6741681374 3216628.323232439), (-147224.6741681374 3216628.323232439, -147247.2801727752 3216572.421062156), (-147247.2801727752 3216572.421062156, -147315.2686309296 3216611.842434921))"
23412.0,32963.0,0.579,0.029,5785.4453462563415,"MULTILINESTRING ((-137244.8348970475 3171201.250588407, -137244.8348970475 3171231.250588407), (-137244.8348970475 3171231.250588407, -137239.3251744154 3171251.150793957), (-136932.9117541928 3171105.051331066, -136951.212003679 3170980.477681248), (-136932.9117541928 3171105.051331066, -137239.3251744154 3171251.150793957), (-136894.3533013513 3170979.700528952, -136951.212003679 3170980.477681248))"
24516.0,24550.0,0.928,0.122,9275.908616104742,"MULTILINESTRING ((-135383.2354160865 3172111.699002239, -135349.4672995564 3172127.149959746), (-134841.4813534769 3172288.532890717, -134776.6456563302 3172308.504746805), (-134841.4813534769 3172288.532890717, -134883.6172440707 3172277.423206393), (-135349.4672995564 3172127.149959746, -135296.6690671717 3172140.185458519), (-135296.6690671717 3172140.185458519, -135284.8351193158 3172168.218674139), (-135284.8351193158 3172168.218674139, -135247.053925133 3172183.191063991), (-135247.053925133 3172183.191063991, -135196.137879953 3172186.559369924), (-135196.137879953 3172186.559369924, -135163.625159558 3172205.10736585), (-135163.625159558 3172205.10736585, -135120.3325252541 3172236.701245056), (-135120.3325252541 3172236.701245056, -135088.8227454045 3172255.637974982), (-135088.8227454045 3172255.637974982, -135055.341609687 3172256.492415384), (-135055.341609687 3172256.492415384, -135021.1782011117 3172261.385560251), (-135021.1782011117 3172261.385560251, -134964.8076281046 3172266.332565613), (-134964.8076281046 3172266.332565613, -134920.4049757916 3172264.577854842), (-134920.4049757916 3172264.577854842, -134883.6172440707 3172277.423206393), (-134776.6456563302 3172308.504746805, -134724.2853188716 3172332.035434948), (-134724.2853188716 3172332.035434948, -134682.9632479454 3172350.616127147), (-134682.9632479454 3172350.616127147, -134645.3621700385 3172397.587467686), (-134645.3621700385 3172397.587467686, -134663.1910054344 3172443.102655749), (-134663.1910054344 3172443.102655749, -134702.4353917386 3172468.133541309))"
24550.0,24559.0,0.475,0.066,4747.57729247485,"MULTILINESTRING ((-134702.4353917386 3172468.133541309, -134735.5370112178 3172486.552786773), (-134735.5370112178 3172486.552786773, -134825.6649692529 3172552.359085736), (-134825.6649692529 3172552.359085736, -134833.6289375446 3172583.293090557), (-134833.6289375446 3172583.293090557, -134853.3905316718 3172618.842201541), (-134853.3905316718 3172618.842201541, -134875.6790674248 3172650.629028942), (-134875.6790674248 3172650.629028942, -134907.2304934522 3172670.283650941), (-134907.2304934522 3172670.283650941, -134970.1134456305 3172704.058564397), (-134970.1134456305 3172704.058564397, -135002.0755781677 3172717.764864264), (-135002.0755781677 3172717.764864264, -135064.6362225985 3172746.392544889))"
22353.0,33193.0,0.693,0.021,6928.865333869481,"MULTILINESTRING ((-140654.0634883768 3168087.046821523, -140713.229777172 3168139.597920475), (-140654.0634883768 3168087.046821523, -140624.0634883768 3168117.046821523), (-140564.0634883768 3168087.046821523, -140564.0634883768 3168117.046821523), (-140624.0634883768 3168117.046821523, -140564.0634883768 3168117.046821523), (-140885.4970290762 3168508.70180107, -140896.5552901365 3168468.513342001), (-140896.5552901365 3168468.513342001, -140872.7416575845 3168446.164308993), (-140713.229777172 3168139.597920475, -140706.4405217687 3168172.166008588), (-140706.4405217687 3168172.166008588, -140714.8663825486 3168213.342878974), (-140714.8663825486 3168213.342878974, -140736.1978571325 3168255.063067081), (-140736.1978571325 3168255.063067081, -140743.9509316549 3168305.799534681), (-140743.9509316549 3168305.799534681, -140766.7576831626 3168322.448774708), (-140766.7576831626 3168322.448774708, -140788.9722943906 3168354.966821938), (-140788.9722943906 3168354.966821938, -140823.9103165885 3168407.205808591), (-140823.9103165885 3168407.205808591, -140872.7416575845 3168446.164308993))"
26246.0,26249.0,0.202,0.146,2019.0498921308103,"MULTILINESTRING ((-141964.6692607781 3169029.705421445, -141937.927788044 3169097.319356752), (-141964.6692607781 3169029.705421445, -142005.2697561701 3168945.308448774), (-141922.7677951614 3169129.463811668, -141937.927788044 3169097.319356752))"
26246.0,33297.0,0.452,0.034,4521.352083213054,"MULTILINESTRING ((-142120.5501055286 3169181.109785542, -142090.5501055286 3169181.109785542), (-142120.5501055286 3169181.109785542, -142150.5501055286 3169211.109785542), (-142090.5501055286 3169181.109785542, -142060.5501055286 3169181.109785542), (-142060.5501055286 3169181.109785542, -142030.5501055286 3169181.109785542), (-142030.5501055286 3169181.109785542, -142030.5501055286 3169151.109785542), (-141940.5501055286 3169181.109785542, -141970.5501055286 3169181.109785542), (-141940.5501055286 3169181.109785542, -141910.5501055286 3169151.109785542), (-142150.5501055286 3169211.109785542, -142120.5501055286 3169241.109785542), (-141970.5501055286 3169181.109785542, -141970.5501055286 3169151.109785542), (-141970.5501055286 3169151.109785542, -142000.5501055286 3169151.109785542), (-141922.7677951614 3169129.463811668, -141910.5501055286 3169151.109785542), (-142120.5501055286 3169241.109785542, -142120.5501055286 3169271.109785542), (-142120.5501055286 3169271.109785542, -142090.5501055286 3169271.109785542), (-142030.5501055286 3169151.109785542, -142000.5501055286 3169151.109785542))"
26230.0,26238.0,0.424,0.201,4243.0752375680295,"MULTILINESTRING ((-141888.1655526594 3169545.012468937, -141907.3611304371 3169593.727104502), (-141888.1655526594 3169545.012468937, -141856.7837448413 3169522.003919136), (-141856.7837448413 3169522.003919136, -141826.1601230547 3169497.762961226), (-141958.5412290493 3169880.748425217, -141955.0143358512 3169824.851331185), (-141955.0143358512 3169824.851331185, -141949.7354494334 3169770.662478217), (-141949.7354494334 3169770.662478217, -141935.3658447097 3169711.185817183), (-141935.3658447097 3169711.185817183, -141923.6707090369 3169656.176290813), (-141923.6707090369 3169656.176290813, -141907.3611304371 3169593.727104502))"
26238.0,33311.0,0.198,0.021,1975.7272195791024,"MULTILINESTRING ((-141970.5501055286 3169451.109785542, -141940.5501055286 3169451.109785542), (-141910.5501055286 3169451.109785542, -141940.5501055286 3169451.109785542), (-141910.5501055286 3169451.109785542, -141880.5501055286 3169451.109785542), (-141880.5501055286 3169451.109785542, -141880.5501055286 3169481.109785542), (-141880.5501055286 3169481.109785542, -141820.5501055286 3169481.109785542), (-141820.5501055286 3169481.109785542, -141826.1601230547 3169497.762961226))"
24984.0,24987.0,0.099,0.121,989.20974291074,"MULTILINESTRING ((-133089.3707695989 3182672.243870484, -133112.4416144669 3182699.126180165), (-133112.4416144669 3182699.126180165, -133133.6527182535 3182733.137962913), (-133133.6527182535 3182733.137962913, -133136.346703847 3182756.394725477))"
24987.0,24991.0,0.275,0.05,2752.08682808727,"MULTILINESTRING ((-133136.346703847 3182756.394725477, -133161.5371684335 3182845.584611325), (-133161.5371684335 3182845.584611325, -133184.6749506674 3182902.412142431), (-133184.6749506674 3182902.412142431, -133239.2790684352 3182953.291968842), (-133239.2790684352 3182953.291968842, -133276.3358394162 3182980.412470453))"
24987.0,29622.0,0.589,0.071,5894.69506396552,"MULTILINESTRING ((-133195.9308125821 3182786.233932565, -133136.346703847 3182756.394725477), (-133195.9308125821 3182786.233932565, -133219.4801689737 3182766.171191291), (-133219.4801689737 3182766.171191291, -133425.0467247631 3182869.413133354), (-133425.0467247631 3182869.413133354, -133463.0341639381 3182846.91118129), (-133463.0341639381 3182846.91118129, -133502.1337474609 3182889.829879946), (-133562.1337474609 3182889.829879946, -133562.1337474609 3182919.829879946), (-133562.1337474609 3182889.829879946, -133502.1337474609 3182889.829879946), (-133562.1337474609 3182919.829879946, -133562.1337474609 3182949.829879946))"
22263.0,22677.0,0.59,0.172,5903.80885983787,"MULTILINESTRING ((-159480.0370760621 3164840.958574639, -159417.5914315043 3164846.117796565), (-159417.5914315043 3164846.117796565, -159366.5573857202 3164852.630071343), (-159366.5573857202 3164852.630071343, -159342.3037247499 3164828.484235419), (-159342.3037247499 3164828.484235419, -159259.0629527423 3164932.959847906), (-159155.7346464587 3165159.036050684, -159169.7630361588 3165124.068459441), (-159169.7630361588 3165124.068459441, -159202.2292918343 3165108.421920606), (-159202.2292918343 3165108.421920606, -159233.4648668088 3165106.285409286), (-159233.4648668088 3165106.285409286, -159252.324835905 3165085.919234562), (-159252.324835905 3165085.919234562, -159259.0629527423 3164932.959847906))"
22677.0,22691.0,0.337,0.092,3370.1724947105604,"MULTILINESTRING ((-159480.0370760621 3164840.958574639, -159451.9050032991 3164788.309297087), (-159398.5729854098 3164641.517346565, -159405.0784201878 3164599.262941503), (-159398.5729854098 3164641.517346565, -159446.9060612149 3164685.394087839), (-159388.5526521784 3164545.108732816, -159405.0784201878 3164599.262941503), (-159451.9050032991 3164788.309297087, -159466.2144678428 3164745.728750055), (-159466.2144678428 3164745.728750055, -159446.9060612149 3164685.394087839))"
22691.0,22667.0,0.507,0.047,5074.92569014249,"MULTILINESTRING ((-159679.5407605637 3164358.722681286, -159688.7664246745 3164391.234901843), (-159679.5407605637 3164358.722681286, -159650.7559177378 3164385.527845636), (-159388.5526521784 3164545.108732816, -159420.3828439175 3164562.672018332), (-159420.3828439175 3164562.672018332, -159477.350810733 3164572.528153231), (-159477.350810733 3164572.528153231, -159507.2440227979 3164577.093000914), (-159507.2440227979 3164577.093000914, -159558.6380884716 3164560.053092024), (-159558.6380884716 3164560.053092024, -159629.9040529194 3164521.763461499), (-159629.9040529194 3164521.763461499, -159626.9459740978 3164491.798112615), (-159626.9459740978 3164491.798112615, -159601.8229143603 3164469.668919972), (-159601.8229143603 3164469.668919972, -159604.9291490184 3164436.338018501), (-159604.9291490184 3164436.338018501, -159650.7559177378 3164385.527845636))"
22691.0,25780.0,0.383,0.045,3825.18938771317,"MULTILINESTRING ((-159278.4936742829 3164450.399520581, -159339.1361589857 3164470.028591426), (-159278.4936742829 3164450.399520581, -159287.9256324143 3164416.001515907), (-159287.9256324143 3164416.001515907, -159277.4047154902 3164379.347537715), (-159277.4047154902 3164379.347537715, -159261.0106245517 3164350.707544996), (-159261.0106245517 3164350.707544996, -159228.7631858125 3164305.464854914), (-159228.7631858125 3164305.464854914, -159201.7826262704 3164271.591936203), (-159201.7826262704 3164271.591936203, -159181.8711140711 3164278.517081233), (-159388.5526521784 3164545.108732816, -159363.4357905685 3164499.48587237), (-159363.4357905685 3164499.48587237, -159339.1361589857 3164470.028591426))"
25804.0,22263.0,0.548,0.191,5479.0762915018595,"MULTILINESTRING ((-158842.0890712895 3165072.231598319, -158922.6583341399 3165117.38613402), (-158842.0890712895 3165072.231598319, -158808.2842635177 3165063.94540321), (-158808.2842635177 3165063.94540321, -158778.9292604965 3165047.193419386), (-158778.9292604965 3165047.193419386, -158749.3275350321 3165039.973343982), (-158749.3275350321 3165039.973343982, -158713.9003538435 3165023.582716633), (-158713.9003538435 3165023.582716633, -158670.0020955775 3165025.71535621), (-158922.6583341399 3165117.38613402, -159099.5029914275 3165153.526507338), (-159099.5029914275 3165153.526507338, -159131.0233748124 3165176.506641277), (-159131.0233748124 3165176.506641277, -159155.7346464587 3165159.036050684))"
21001.0,21017.0,0.791,0.145,7905.71642939989,"MULTILINESTRING ((-145533.2338286688 3167273.353827123, -145521.725889915 3167305.850048981), (-145521.725889915 3167305.850048981, -145514.8191218096 3167344.390340132), (-145514.8191218096 3167344.390340132, -145515.1476202371 3167401.358080462), (-145515.1476202371 3167401.358080462, -145519.3224588862 3167480.214539388), (-145519.3224588862 3167480.214539388, -145518.2389901492 3167516.986864025), (-145518.2389901492 3167516.986864025, -145487.8765726025 3167536.365829646), (-145487.8765726025 3167536.365829646, -145459.8312226141 3167520.462420336), (-145459.8312226141 3167520.462420336, -145417.8308626949 3167471.868235376), (-145417.8308626949 3167471.868235376, -145389.8848352984 3167434.568850822), (-145389.8848352984 3167434.568850822, -145349.0777936332 3167393.02985196), (-145349.0777936332 3167393.02985196, -145314.1360589086 3167353.404253065), (-145314.1360589086 3167353.404253065, -145279.6450159657 3167315.281077162), (-145279.6450159657 3167315.281077162, -145241.8585148816 3167280.177045069), (-145241.8585148816 3167280.177045069, -145187.7407752704 3167248.473678573), (-145137.657096415 3167236.189108484, -145187.7407752704 3167248.473678573), (-145137.657096415 3167236.189108484, -145106.8366332993 3167242.015413579))"
21017.0,26061.0,0.537,0.112,5370.481736742029,"MULTILINESTRING ((-145106.8366332993 3167242.015413579, -145091.9720101778 3167277.851814214), (-145091.9720101778 3167277.851814214, -144721.5909870534 3167158.051944161), (-144701.4130474768 3167092.013972718, -144706.7581826687 3167126.537509232), (-144701.4130474768 3167092.013972718, -144700.7536461164 3167060.685917241), (-144706.7581826687 3167126.537509232, -144721.5909870534 3167158.051944161))"
26061.0,33725.0,0.613,0.025,6129.666703239145,"MULTILINESTRING ((-144767.7482204761 3167483.050082747, -144737.7482204761 3167543.050082747), (-144737.7482204761 3167543.050082747, -144716.7256446358 3167561.691629056), (-144700.7536461164 3167060.685917241, -144681.0325476218 3167127.793708508), (-144681.0325476218 3167127.793708508, -144681.6173913429 3167175.440450665), (-144681.6173913429 3167175.440450665, -144684.3281826025 3167210.973555908), (-144691.653640005 3167255.444168989, -144684.3281826025 3167210.973555908), (-144691.653640005 3167255.444168989, -144692.3194626424 3167286.251236517), (-144692.3194626424 3167286.251236517, -144679.4550369857 3167350.317375262), (-144679.4550369857 3167350.317375262, -144693.6820759148 3167388.077201465), (-144693.6820759148 3167388.077201465, -144702.0732818373 3167430.997795796), (-144702.0732818373 3167430.997795796, -144693.7700840261 3167466.39470887), (-144693.7700840261 3167466.39470887, -144701.7880809801 3167496.77164042), (-144701.7880809801 3167496.77164042, -144716.7256446358 3167561.691629056))"
21017.0,33674.0,0.157,0.034,1565.1038683091385,"MULTILINESTRING ((-145097.7482204761 3167153.050082747, -145106.8366332993 3167242.015413579), (-145097.7482204761 3167153.050082747, -145037.7482204761 3167123.050082747))"
