,Cost,ID1,ID2,Length,geometry,Type,C1,C2
0,57891.10048074469,29729,25102,4636.0026701668385,"LINESTRING (-132264.2838514585 3183652.410384298, -132294.2838514585 3183652.410384298, -132071.2004155965 3183795.672548381, -131771.2004155965 3184095.672548381, -131771.2004155965 3184395.672548381, -131771.2004155965 3184695.672548381, -131819.4669245179 3184895.275123749, -131828.5818563376 3184915.983260642, -131851.3385813609 3184942.826407421, -131866.2117723688 3184970.622281945, -131875.2851621751 3185002.531926412, -131893.0110689362 3185056.945255249, -131895.0967540632 3185090.915299083, -131911.2189244343 3185114.490441613, -131928.2091877411 3185140.747272745, -131941.9009163445 3185180.514201401, -131952.235361459 3185216.595628958, -131958.3747498343 3185252.241417952, -131941.8370661605 3185279.060003936, -131959.1528075067 3185296.407172948, -132006.2265285383 3185350.111880928, -132023.3646601233 3185409.72939997, -132033.9437966009 3185469.793496467, -132071.6304450109 3185508.015110532, -132097.1385243928 3185534.102981956, -132104.1141398216 3185565.722964561, -132101.8219597096 3185582.636863887, -132100.8583647037 3185658.811370574, -132094.4419386551 3185693.139406149, -132141.1191335588 3186031.427286182, -132071.2004155965 3186195.672548381, -131974.8470201329 3186578.656179513, -132127.2665188012 3187075.86123939, -132158.1739961184 3187227.009899485, -132159.8722787915 3187261.419197084, -132154.7210992466 3187300.451180946, -132137.3628668696 3187352.370774004, -132115.3932542376 3187395.900964038, -132097.6502828104 3187435.310786112, -132085.1665957237 3187474.248303458, -132074.0732818525 3187528.323477325, -132066.2485164375 3187571.493568739, -132062.3814700707 3187611.848386505, -132068.6197968854 3187638.615358437, -132115.7130824269 3187643.319546948, -132186.9513828944 3187644.130276393, -132235.0537740655 3187651.972803272, -132270.6847792556 3187651.336494298)",C-C,8.0,19.0
0,26516.254593195226,26648,20455,2222.598174678287,"LINESTRING (-134882.3949695381 3184184.388819073, -134853.5992255407 3184158.167902041, -134916.7435270857 3184132.769622117, -134968.0055887919 3184132.13395501, -135017.3278010525 3184128.626763672, -135080.8054265293 3184101.492642936, -135154.0078273312 3184069.737960899, -135338.4333919819 3184205.087289396, -135546.3707277142 3184511.024748093, -135755.1996973015 3184768.928040484, -135833.8182065873 3184840.256953914, -135907.6360646573 3184898.536911982, -136143.2005400197 3185092.469851744, -136416.8701997731 3184762.062030564)",C-C,9.0,10.0
0,51758.50143368779,23251,27707,3768.208648205518,"LINESTRING (-134660.1867262125 3183781.04890357, -134644.8948430564 3183776.326390289, -134471.2004155965 3183795.672548381, -134171.2004155965 3184095.672548381, -133871.2004155965 3184095.672548381, -133571.2004155965 3184395.672548381, -133234.5288110319 3184676.593891853, -133101.6057830756 3184697.277247221, -132799.9930445004 3184736.831822489, -132567.9783478511 3184896.244139717, -132415.4387811525 3185157.640337678, -132561.1869125282 3185357.248947735, -132414.5810408722 3185406.098260612, -132149.4668174416 3185512.946473191, -132132.5563403748 3185539.0399485, -132097.1385243928 3185534.102981956, -132071.6304450109 3185508.015110532, -132033.9437966009 3185469.793496467, -132023.3646601233 3185409.72939997, -132006.2265285383 3185350.111880928)",C-C,9.0,11.0
0,102789.65901876094,26648,29891,7250.954894977126,"LINESTRING (-134882.3949695381 3184184.388819073, -134853.5992255407 3184158.167902041, -134916.7435270857 3184132.769622117, -134968.0055887919 3184132.13395501, -135017.3278010525 3184128.626763672, -135080.8054265293 3184101.492642936, -135154.0078273312 3184069.737960899, -135338.4333919819 3184205.087289396, -135546.3707277142 3184511.024748093, -135755.1996973015 3184768.928040484, -135833.8182065873 3184840.256953914, -135907.6360646573 3184898.536911982, -136143.2005400197 3185092.469851744, -136416.8701997731 3184762.062030564, -136424.5906969752 3184724.280975749, -136425.4869241211 3184672.883158213, -136426.4627095036 3184621.364325621, -136415.6294288052 3184558.1436496, -136417.331787258 3184515.458243537, -136442.5198374231 3184483.336764944, -136471.8889149025 3184454.534945978, -136483.8976991274 3184406.793112119, -136520.4173348677 3184414.928122003, -136550.4173348677 3184414.928122003, -136580.4173348677 3184444.928122003, -136640.4173348677 3184444.928122003, -136670.4173348677 3184444.928122003, -136670.4173348677 3184474.928122003, -136700.4173348677 3184474.928122003, -136871.2004155965 3184395.672548381, -137171.2004155965 3184395.672548381, -137471.2004155965 3184395.672548381, -137771.2004155965 3184395.672548381, -138071.2004155965 3184095.672548381, -138371.2004155965 3183795.672548381, -138671.2004155965 3183795.672548381, -138971.2004155965 3183795.672548381, -139271.2004155965 3183795.672548381, -139571.2004155965 3183795.672548381, -139871.2004155965 3183495.672548381, -140171.2004155965 3183495.672548381, -140471.2004155965 3183195.672548381, -140563.8251332362 3183149.172474698)",C-C,9.0,12.0
0,48967.11321257764,26648,29909,2723.4675167479395,"LINESTRING (-134882.3949695381 3184184.388819073, -134853.5992255407 3184158.167902041, -134829.1516050675 3184138.571757451, -134780.0389060962 3184087.780676067, -134471.2004155965 3183795.672548381, -134171.2004155965 3184095.672548381, -133871.2004155965 3184395.672548381, -133571.2004155965 3184695.672548381, -133571.2004155965 3184995.672548381, -133571.2004155965 3185295.672548381, -133358.8965726882 3185481.376756614)",C-C,9.0,13.0
0,44814.20206492736,26648,30030,2171.325214065807,"LINESTRING (-134882.3949695381 3184184.388819073, -134853.5992255407 3184158.167902041, -135071.2004155965 3184395.672548381, -134771.2004155965 3184695.672548381, -134471.2004155965 3184995.672548381, -134471.2004155965 3185295.672548381, -134471.2004155965 3185595.672548381, -134424.2385777326 3185831.608380696, -134394.2385777326 3185831.608380696, -134394.2385777326 3185861.608380696, -134394.2385777326 3185891.608380696, -134394.2385777326 3185921.608380696)",C-C,9.0,14.0
0,56882.98405696974,26648,30117,5327.855783488967,"LINESTRING (-134882.3949695381 3184184.388819073, -134853.5992255407 3184158.167902041, -134916.7435270857 3184132.769622117, -134968.0055887919 3184132.13395501, -135017.3278010525 3184128.626763672, -135080.8054265293 3184101.492642936, -135154.0078273312 3184069.737960899, -135338.4333919819 3184205.087289396, -135546.3707277142 3184511.024748093, -135755.1996973015 3184768.928040484, -135833.8182065873 3184840.256953914, -135907.6360646573 3184898.536911982, -136143.2005400197 3185092.469851744, -136356.9926773845 3185334.079735315, -136633.2937978284 3185571.728149427, -136968.2399383481 3185600.139182759, -137041.0798167372 3185652.683632504, -137206.4697114297 3185892.431820581, -137338.3484479313 3186172.175167174, -137515.1101652119 3186432.728527418, -137719.8022224449 3186640.001169347, -137779.7579505754 3186644.969408432, -138075.7255581111 3186602.573731656, -138371.2004155965 3186795.672548381, -138718.9183422431 3186899.650177107, -138748.9183422431 3186869.650177107, -138778.9183422431 3186869.650177107, -138838.9183422431 3186839.650177107)",C-C,9.0,15.0
0,67414.65063364962,26648,30178,4683.386659721764,"LINESTRING (-134882.3949695381 3184184.388819073, -134853.5992255407 3184158.167902041, -134916.7435270857 3184132.769622117, -134968.0055887919 3184132.13395501, -135017.3278010525 3184128.626763672, -135080.8054265293 3184101.492642936, -135154.0078273312 3184069.737960899, -135338.4333919819 3184205.087289396, -135546.3707277142 3184511.024748093, -135755.1996973015 3184768.928040484, -135833.8182065873 3184840.256953914, -135907.6360646573 3184898.536911982, -136143.2005400197 3185092.469851744, -136356.9926773845 3185334.079735315, -136271.2004155965 3185595.672548381, -136271.2004155965 3185895.672548381, -136271.2004155965 3186195.672548381, -136271.2004155965 3186495.672548381, -136271.2004155965 3186795.672548381, -136271.2004155965 3187095.672548381, -136271.2004155965 3187395.672548381, -136408.0739929304 3187805.306104713, -136438.0739929304 3187805.306104713, -136438.0739929304 3187775.306104713)",C-C,9.0,16.0
0,79220.97825117398,26648,24645,4401.601498489807,"LINESTRING (-134882.3949695381 3184184.388819073, -134853.5992255407 3184158.167902041, -135071.2004155965 3184395.672548381, -134771.2004155965 3184695.672548381, -134471.2004155965 3184995.672548381, -134471.2004155965 3185295.672548381, -134471.2004155965 3185595.672548381, -134424.2385777326 3185831.608380696, -134394.2385777326 3185831.608380696, -134394.2385777326 3185861.608380696, -134394.2385777326 3185891.608380696, -134171.2004155965 3186195.672548381, -133871.2004155965 3186495.672548381, -133571.2004155965 3186795.672548381, -133271.2004155965 3187095.672548381, -133033.9985276332 3187469.868623082, -133047.3686973143 3187545.620180868, -133070.6148503791 3187633.003747749)",C-C,9.0,17.0
0,63697.7683406257,26648,30410,3989.135361428772,"LINESTRING (-134882.3949695381 3184184.388819073, -134853.5992255407 3184158.167902041, -135071.2004155965 3184395.672548381, -134771.2004155965 3184695.672548381, -134471.2004155965 3184995.672548381, -134471.2004155965 3185295.672548381, -134471.2004155965 3185595.672548381, -134424.2385777326 3185831.608380696, -134433.6260451535 3185823.002994344, -134443.872107276 3185852.500691573, -134444.0659413419 3185891.460802752, -134434.1593447653 3185934.771901587, -134433.5726853615 3185966.062231264, -134415.9264707521 3186001.312625003, -134383.7953492441 3186010.464242004, -134348.3629295818 3185993.446960349, -134313.1898840675 3185981.865160345, -134295.7412344493 3185980.621347146, -134289.6055840427 3186015.450634808, -134284.8621119434 3186063.344789358, -134279.4318329713 3186091.23101878, -134274.5650097493 3186093.181424316, -134283.3335412722 3186115.322664384, -134292.5868228995 3186148.755543449, -134288.0503778305 3186177.893787332, -134260.3451600539 3186218.227682733, -134222.2101646363 3186254.27262565, -134188.5136749793 3186267.963196799, -134166.7992419232 3186288.554972029, -134168.1426819745 3186308.382003203, -134159.8002513559 3186349.981867031, -134153.6235547125 3186385.875041174, -134148.4075317789 3186429.0742076, -134147.9983089977 3186464.512921742, -134222.2673375093 3186770.016008133, -134216.3129708668 3187081.621391435, -134145.9771157503 3187365.886561676, -134129.8653038364 3187399.580752542, -134112.7250291527 3187440.314087922, -134118.4111141553 3187479.836546958, -134138.9663626322 3187486.510851925)",C-C,9.0,18.0
0,87567.71495064133,26648,25102,6014.914355732282,"LINESTRING (-134882.3949695381 3184184.388819073, -134853.5992255407 3184158.167902041, -134829.1516050675 3184138.571757451, -134780.0389060962 3184087.780676067, -134471.2004155965 3183795.672548381, -134171.2004155965 3184095.672548381, -133871.2004155965 3184095.672548381, -133571.2004155965 3184395.672548381, -133271.2004155965 3184695.672548381, -132971.2004155965 3184695.672548381, -132671.2004155965 3184995.672548381, -132371.2004155965 3185295.672548381, -132071.2004155965 3185595.672548381, -132071.2004155965 3185895.672548381, -132071.2004155965 3186195.672548381, -131974.8470201329 3186578.656179513, -132127.2665188012 3187075.86123939, -132158.1739961184 3187227.009899485, -132159.8722787915 3187261.419197084, -132154.7210992466 3187300.451180946, -132137.3628668696 3187352.370774004, -132115.3932542376 3187395.900964038, -132097.6502828104 3187435.310786112, -132085.1665957237 3187474.248303458, -132074.0732818525 3187528.323477325, -132066.2485164375 3187571.493568739, -132062.3814700707 3187611.848386505, -132068.6197968854 3187638.615358437, -132115.7130824269 3187643.319546948, -132186.9513828944 3187644.130276393, -132235.0537740655 3187651.972803272, -132270.6847792556 3187651.336494298)",C-C,9.0,19.0
0,69828.23903142047,26648,25188,6393.187630939151,"LINESTRING (-134882.3949695381 3184184.388819073, -134853.5992255407 3184158.167902041, -134916.7435270857 3184132.769622117, -134968.0055887919 3184132.13395501, -135017.3278010525 3184128.626763672, -135080.8054265293 3184101.492642936, -135154.0078273312 3184069.737960899, -135338.4333919819 3184205.087289396, -135546.3707277142 3184511.024748093, -135755.1996973015 3184768.928040484, -135833.8182065873 3184840.256953914, -135907.6360646573 3184898.536911982, -136143.2005400197 3185092.469851744, -136356.9926773845 3185334.079735315, -136633.2937978284 3185571.728149427, -136968.2399383481 3185600.139182759, -137041.0798167372 3185652.683632504, -137206.4697114297 3185892.431820581, -137338.3484479313 3186172.175167174, -137515.1101652119 3186432.728527418, -137719.8022224449 3186640.001169347, -137740.8801839848 3186673.599707938, -137734.2372334947 3186792.358694109, -137647.8630671801 3187095.71865782, -137788.0630322103 3187340.300787376, -137771.2004155965 3187695.672548381, -137471.2004155965 3187995.672548381, -137171.2004155965 3187995.672548381, -136764.2987052765 3188009.837610192, -136742.9895609215 3188039.808739939)",C-C,9.0,20.0
0,80832.27915672553,20455,27707,6194.135549312758,"LINESTRING (-136416.8701997731 3184762.062030564, -136143.2005400197 3185092.469851744, -135907.6360646573 3184898.536911982, -135833.8182065873 3184840.256953914, -135755.1996973015 3184768.928040484, -135546.3707277142 3184511.024748093, -135338.4333919819 3184205.087289396, -135154.0078273312 3184069.737960899, -135037.6457643421 3184031.922583281, -134982.1973992901 3184005.214476386, -134935.2370001793 3183965.933309364, -134902.7899523147 3183917.596776508, -134471.2004155965 3183795.672548381, -134171.2004155965 3184095.672548381, -133871.2004155965 3184095.672548381, -133571.2004155965 3184395.672548381, -133234.5288110319 3184676.593891853, -133101.6057830756 3184697.277247221, -132799.9930445004 3184736.831822489, -132567.9783478511 3184896.244139717, -132415.4387811525 3185157.640337678, -132561.1869125282 3185357.248947735, -132414.5810408722 3185406.098260612, -132149.4668174416 3185512.946473191, -132132.5563403748 3185539.0399485, -132097.1385243928 3185534.102981956, -132071.6304450109 3185508.015110532, -132033.9437966009 3185469.793496467, -132023.3646601233 3185409.72939997, -132006.2265285383 3185350.111880928)",C-C,10.0,11.0
0,67211.09650586653,24626,29891,4401.8215240954105,"LINESTRING (-136713.259501831 3184474.599328742, -136700.4173348677 3184474.928122003, -136871.2004155965 3184395.672548381, -137171.2004155965 3184395.672548381, -137471.2004155965 3184395.672548381, -137771.2004155965 3184395.672548381, -138071.2004155965 3184095.672548381, -138371.2004155965 3183795.672548381, -138671.2004155965 3183795.672548381, -138971.2004155965 3183795.672548381, -139271.2004155965 3183795.672548381, -139571.2004155965 3183795.672548381, -139871.2004155965 3183495.672548381, -140171.2004155965 3183495.672548381, -140471.2004155965 3183195.672548381, -140563.8251332362 3183149.172474698)",C-C,10.0,12.0
0,71661.06039076037,20455,27616,4507.57554125321,"LINESTRING (-136416.8701997731 3184762.062030564, -136379.3871073579 3184838.961990697, -135971.2004155965 3184995.672548381, -135671.2004155965 3185295.672548381, -135371.2004155965 3185595.672548381, -135071.2004155965 3185295.672548381, -134771.2004155965 3185295.672548381, -134471.2004155965 3185595.672548381, -134424.2385777326 3185831.608380696, -134433.6260451535 3185823.002994344, -134443.872107276 3185852.500691573, -134444.0659413419 3185891.460802752, -134434.1593447653 3185934.771901587, -134433.5726853615 3185966.062231264, -134415.9264707521 3186001.312625003, -134383.7953492441 3186010.464242004, -134348.3629295818 3185993.446960349, -134313.1898840675 3185981.865160345, -134295.7412344493 3185980.621347146, -134249.1685323318 3185978.486700792, -134215.7037898719 3185972.889458725, -134203.1053411686 3186017.644119123, -134169.0618799831 3186079.933823202, -134136.1703952087 3186110.995261112, -134085.0174643802 3186156.269508059, -134054.7799869438 3186189.279744781, -134027.120085417 3186224.914019079, -133998.5114843818 3186252.211480241, -133959.8801636257 3186285.646197508, -133931.4579615304 3186299.342878487, -133900.0240618899 3186395.554660086, -133737.1264488061 3186464.576123937, -133636.3496569946 3186090.79002913, -133613.5857362831 3185992.08066729, -133604.4730729955 3185953.882889074, -133589.447996702 3185915.982998994, -133563.0404509229 3185871.633027269)",C-C,10.0,13.0
